route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"501",1549_PT,1549_70211,"Zalew Nowohucki",,1,PT_501-06_9,948444,0,0
"501",1548_PT,1548_49388,"Chełmońskiego Pętla",,0,PT_501-06_10,946815,0,0
"501",1549_PT,1549_70213,"Chełmońskiego Pętla",,0,PT_501-06_10,948445,0,0
"501",1548_PT,1548_49389,"Zalew Nowohucki",,1,PT_501-06_11,946814,0,0
"501",1549_PT,1549_70215,"Zalew Nowohucki",,1,PT_501-06_11,948444,0,0
"501",1548_PT,1548_49390,"Chełmońskiego Pętla",,0,PT_501-06_12,946815,0,0
"501",1549_PT,1549_70217,"Chełmońskiego Pętla",,0,PT_501-06_12,948445,0,0
"501",1548_PT,1548_49392,"Zalew Nowohucki",,1,PT_501-06_13,946814,0,0
"501",1549_PT,1549_70219,"Zalew Nowohucki",,1,PT_501-06_13,948444,0,0
"501",1548_PT,1548_49394,"Chełmońskiego Pętla",,0,PT_501-06_14,946815,0,0
"501",1549_PT,1549_70221,"Chełmońskiego Pętla",,0,PT_501-06_14,948445,0,0
"501",1548_PT,1548_49355,"Chełmońskiego Pętla",,0,PT_501-07_2,946815,0,0
"501",1549_PT,1549_70172,"Chełmońskiego Pętla",,0,PT_501-07_2,948445,0,0
"501",1548_PT,1548_49357,"Zalew Nowohucki",,1,PT_501-07_3,946814,0,0
"501",1549_PT,1549_70175,"Zalew Nowohucki",,1,PT_501-07_3,948444,0,0
"501",1548_PT,1548_49359,"Chełmońskiego Pętla",,0,PT_501-07_4,946815,0,0
"501",1549_PT,1549_70177,"Chełmońskiego Pętla",,0,PT_501-07_4,948445,0,0
"501",1548_PT,1548_49362,"Zalew Nowohucki",,1,PT_501-07_5,946814,0,0
"501",1549_PT,1549_70179,"Zalew Nowohucki",,1,PT_501-07_5,948444,0,0
"501",1548_PT,1548_49368,"Chełmońskiego Pętla",,0,PT_501-07_8,946815,0,0
"501",1549_PT,1549_70184,"Chełmońskiego Pętla",,0,PT_501-07_8,948445,0,0
"501",1548_PT,1548_49370,"Zalew Nowohucki",,1,PT_501-07_9,946814,0,0
"501",1549_PT,1549_70186,"Zalew Nowohucki",,1,PT_501-07_9,948444,0,0
"501",1548_PT,1548_49371,"Chełmońskiego Pętla",,0,PT_501-07_10,946815,0,0
"501",1549_PT,1549_70188,"Chełmońskiego Pętla",,0,PT_501-07_10,948445,0,0
"501",1548_PT,1548_49373,"Zalew Nowohucki",,1,PT_501-07_11,946814,0,0
"501",1549_PT,1549_70190,"Zalew Nowohucki",,1,PT_501-07_11,948444,0,0
"501",1548_PT,1548_49435,"Chełmońskiego Pętla",,0,PT_501-08_2,946815,0,0
"501",1549_PT,1549_70261,"Chełmońskiego Pętla",,0,PT_501-08_2,948445,0,0
"501",1548_PT,1548_49437,"Zalew Nowohucki",,1,PT_501-08_3,946814,0,0
"501",1549_PT,1549_70262,"Zalew Nowohucki",,1,PT_501-08_3,948444,0,0
"501",1548_PT,1548_49439,"Chełmońskiego Pętla",,0,PT_501-08_4,946815,0,0
"501",1549_PT,1549_70264,"Chełmońskiego Pętla",,0,PT_501-08_4,948445,0,0
"501",1548_PT,1548_49440,"Zalew Nowohucki",,1,PT_501-08_5,946814,0,0
"501",1549_PT,1549_70267,"Zalew Nowohucki",,1,PT_501-08_5,948444,0,0
"501",1548_PT,1548_49442,"Chełmońskiego Pętla",,0,PT_501-08_6,946815,0,0
"501",1549_PT,1549_70269,"Chełmońskiego Pętla",,0,PT_501-08_6,948445,0,0
"501",1548_PT,1548_49445,"Zalew Nowohucki",,1,PT_501-08_7,946814,0,0
"501",1549_PT,1549_70270,"Zalew Nowohucki",,1,PT_501-08_7,948444,0,0
"501",1548_PT,1548_49447,"Chełmońskiego Pętla",,0,PT_501-08_8,946815,0,0
"501",1549_PT,1549_70273,"Chełmońskiego Pętla",,0,PT_501-08_8,948445,0,0
"501",1548_PT,1548_49450,"Zalew Nowohucki",,1,PT_501-08_9,946814,0,0
"501",1549_PT,1549_70275,"Zalew Nowohucki",,1,PT_501-08_9,948444,0,0
"501",1548_PT,1548_49452,"Chełmońskiego Pętla",,0,PT_501-08_10,946815,0,0
"501",1549_PT,1549_70277,"Chełmońskiego Pętla",,0,PT_501-08_10,948445,0,0
"501",1548_PT,1548_49454,"Zalew Nowohucki",,1,PT_501-08_11,946814,0,0
"501",1549_PT,1549_70279,"Zalew Nowohucki",,1,PT_501-08_11,948444,0,0
"501",1548_PT,1548_49456,"Chełmońskiego Pętla",,0,PT_501-08_12,946815,0,0
"501",1549_PT,1549_70281,"Chełmońskiego Pętla",,0,PT_501-08_12,948445,0,0
"501",1548_PT,1548_49457,"Zalew Nowohucki",,1,PT_501-08_13,946814,0,0
"501",1549_PT,1549_70283,"Zalew Nowohucki",,1,PT_501-08_13,948444,0,0
"501",1548_PT,1548_49460,"Chełmońskiego Pętla",,0,PT_501-08_14,946815,0,0
"501",1549_PT,1549_70285,"Chełmońskiego Pętla",,0,PT_501-08_14,948445,0,0
"501",1548_PT,1548_49461,"Zalew Nowohucki",,1,PT_501-08_15,946814,0,0
"501",1549_PT,1549_70287,"Zalew Nowohucki",,1,PT_501-08_15,948444,0,0
"501",1548_PT,1548_49464,"Chełmońskiego Pętla",,0,PT_501-08_16,946815,0,0
"501",1549_PT,1549_70289,"Chełmońskiego Pętla",,0,PT_501-08_16,948445,0,0
"501",1548_PT,1548_49400,"Zalew Nowohucki",,1,PT_501-09_2,946814,0,0
"501",1549_PT,1549_70226,"Zalew Nowohucki",,1,PT_501-09_2,948444,0,0
"501",1548_PT,1548_49402,"Chełmońskiego Pętla",,0,PT_501-09_3,946815,0,0
"501",1549_PT,1549_70228,"Chełmońskiego Pętla",,0,PT_501-09_3,948445,0,0
"501",1548_PT,1548_49404,"Zalew Nowohucki",,1,PT_501-09_4,946814,0,0
"501",1549_PT,1549_70230,"Zalew Nowohucki",,1,PT_501-09_4,948444,0,0
"501",1548_PT,1548_49406,"Chełmońskiego Pętla",,0,PT_501-09_5,946815,0,0
"501",1549_PT,1549_70232,"Chełmońskiego Pętla",,0,PT_501-09_5,948445,0,0
"501",1548_PT,1548_49408,"Zalew Nowohucki",,1,PT_501-09_6,946814,0,0
"501",1549_PT,1549_70235,"Zalew Nowohucki",,1,PT_501-09_6,948444,0,0
"501",1548_PT,1548_49410,"Chełmońskiego Pętla",,0,PT_501-09_7,946815,0,0
"501",1549_PT,1549_70237,"Chełmońskiego Pętla",,0,PT_501-09_7,948445,0,0
"501",1548_PT,1548_49412,"Zalew Nowohucki",,1,PT_501-09_8,946814,0,0
"501",1549_PT,1549_70238,"Zalew Nowohucki",,1,PT_501-09_8,948444,0,0
"501",1548_PT,1548_49414,"Chełmońskiego Pętla",,0,PT_501-09_9,946815,0,0
"501",1549_PT,1549_70241,"Chełmońskiego Pętla",,0,PT_501-09_9,948445,0,0
"501",1548_PT,1548_49416,"Zalew Nowohucki",,1,PT_501-09_10,946814,0,0
"501",1549_PT,1549_70243,"Zalew Nowohucki",,1,PT_501-09_10,948444,0,0
"501",1548_PT,1548_49418,"Chełmońskiego Pętla",,0,PT_501-09_11,946815,0,0
"501",1549_PT,1549_70245,"Chełmońskiego Pętla",,0,PT_501-09_11,948445,0,0
"501",1548_PT,1548_49419,"Zalew Nowohucki",,1,PT_501-09_12,946814,0,0
"501",1549_PT,1549_70247,"Zalew Nowohucki",,1,PT_501-09_12,948444,0,0
"501",1548_PT,1548_49422,"Chełmońskiego Pętla",,0,PT_501-09_13,946815,0,0
"501",1549_PT,1549_70249,"Chełmońskiego Pętla",,0,PT_501-09_13,948445,0,0
"501",1548_PT,1548_49423,"Zalew Nowohucki",,1,PT_501-09_14,946814,0,0
"501",1549_PT,1549_70251,"Zalew Nowohucki",,1,PT_501-09_14,948444,0,0
"501",1548_PT,1548_49426,"Chełmońskiego Pętla",,0,PT_501-09_15,946815,0,0
"501",1549_PT,1549_70253,"Chełmońskiego Pętla",,0,PT_501-09_15,948445,0,0
"501",1548_PT,1548_49428,"Zalew Nowohucki",,1,PT_501-09_16,946814,0,0
"501",1549_PT,1549_70254,"Zalew Nowohucki",,1,PT_501-09_16,948444,0,0
"501",1548_PT,1548_51531,"Zalew Nowohucki",,1,PT_501-10_2,946814,0,0
"501",1549_PT,1549_72372,"Zalew Nowohucki",,1,PT_501-10_2,948444,0,0
"501",1548_PT,1548_51532,"Chełmońskiego Pętla",,0,PT_501-10_3,946815,0,0
"501",1549_PT,1549_72374,"Chełmońskiego Pętla",,0,PT_501-10_3,948445,0,0
"501",1548_PT,1548_51533,"Zalew Nowohucki",,1,PT_501-10_4,946814,0,0
"501",1549_PT,1549_72376,"Zalew Nowohucki",,1,PT_501-10_4,948444,0,0
"501",1548_PT,1548_51534,"Chełmońskiego Pętla",,0,PT_501-10_5,946815,0,0
"501",1549_PT,1549_72378,"Chełmońskiego Pętla",,0,PT_501-10_5,948445,0,0
"501",1548_PT,1548_51535,"Zalew Nowohucki",,1,PT_501-10_6,946814,0,0
"501",1549_PT,1549_72380,"Zalew Nowohucki",,1,PT_501-10_6,948444,0,0
"501",1548_PT,1548_51538,"Chełmońskiego Pętla",,0,PT_501-10_9,946815,0,0
"501",1549_PT,1549_72385,"Chełmońskiego Pętla",,0,PT_501-10_9,948445,0,0
"501",1548_PT,1548_51539,"Zalew Nowohucki",,1,PT_501-10_10,946814,0,0
"501",1549_PT,1549_72387,"Zalew Nowohucki",,1,PT_501-10_10,948444,0,0
"501",1548_PT,1548_51540,"Chełmońskiego Pętla",,0,PT_501-10_11,946815,0,0
"501",1549_PT,1549_72389,"Chełmońskiego Pętla",,0,PT_501-10_11,948445,0,0
"501",1548_PT,1548_51541,"Zalew Nowohucki",,1,PT_501-10_12,946814,0,0
"501",1549_PT,1549_72391,"Zalew Nowohucki",,1,PT_501-10_12,948444,0,0
"501",1548_PT,1548_51542,"Chełmońskiego Pętla",,0,PT_501-10_13,946815,0,0
"501",1549_PT,1549_72394,"Chełmońskiego Pętla",,0,PT_501-10_13,948445,0,0
"501",1548_PT,1548_51543,"Zalew Nowohucki",,1,PT_501-10_14,946814,0,0
"501",1549_PT,1549_72396,"Zalew Nowohucki",,1,PT_501-10_14,948444,0,0
"502",1548_PT,1548_51509,"Nowy Kleparz",,0,PT_502-01_2,945893,0,0
"502",1549_PT,1549_72330,"Nowy Kleparz",,0,PT_502-01_2,947523,0,0
"502",1548_PT,1548_51510,"Aleja Przyjaźni",,0,PT_502-01_3,945892,0,0
"502",1549_PT,1549_72332,"Aleja Przyjaźni",,0,PT_502-01_3,947522,0,0
"502",1548_PT,1548_51511,"Nowy Kleparz",,0,PT_502-01_4,945893,0,0
"502",1549_PT,1549_72334,"Nowy Kleparz",,0,PT_502-01_4,947523,0,0
"502",1548_PT,1548_51512,"Aleja Przyjaźni",,0,PT_502-01_5,945892,0,0
"502",1549_PT,1549_72336,"Aleja Przyjaźni",,0,PT_502-01_5,947522,0,0
"502",1548_PT,1548_51513,"Nowy Kleparz",,0,PT_502-01_6,945893,0,0
"502",1549_PT,1549_72337,"Nowy Kleparz",,0,PT_502-01_6,947523,0,0
"502",1548_PT,1548_51514,"Aleja Przyjaźni",,0,PT_502-01_7,945892,0,0
"502",1549_PT,1549_72339,"Aleja Przyjaźni",,0,PT_502-01_7,947522,0,0
"502",1548_PT,1548_51515,"Nowy Kleparz",,0,PT_502-01_8,945893,0,0
"502",1549_PT,1549_72341,"Nowy Kleparz",,0,PT_502-01_8,947523,0,0
"502",1548_PT,1548_51516,"Aleja Przyjaźni",,0,PT_502-01_9,945892,0,0
"502",1549_PT,1549_72343,"Aleja Przyjaźni",,0,PT_502-01_9,947522,0,0
"502",1548_PT,1548_51517,"Nowy Kleparz",,0,PT_502-01_10,945893,0,0
"502",1549_PT,1549_72345,"Nowy Kleparz",,0,PT_502-01_10,947523,0,0
"502",1548_PT,1548_51518,"Aleja Przyjaźni",,0,PT_502-01_11,945892,0,0
"502",1549_PT,1549_72347,"Aleja Przyjaźni",,0,PT_502-01_11,947522,0,0
"502",1548_PT,1548_51519,"Nowy Kleparz",,0,PT_502-01_12,945893,0,0
"502",1549_PT,1549_72349,"Nowy Kleparz",,0,PT_502-01_12,947523,0,0
"502",1548_PT,1548_51520,"Aleja Przyjaźni",,0,PT_502-01_13,945892,0,0
"502",1549_PT,1549_72351,"Aleja Przyjaźni",,0,PT_502-01_13,947522,0,0
"502",1548_PT,1548_51521,"Nowy Kleparz",,0,PT_502-01_14,945893,0,0
"502",1549_PT,1549_72353,"Nowy Kleparz",,0,PT_502-01_14,947523,0,0
"502",1548_PT,1548_51522,"Aleja Przyjaźni",,0,PT_502-01_15,945892,0,0
"502",1549_PT,1549_72354,"Aleja Przyjaźni",,0,PT_502-01_15,947522,0,0
"502",1548_PT,1548_51523,"Nowy Kleparz",,0,PT_502-01_16,945893,0,0
"502",1549_PT,1549_72356,"Nowy Kleparz",,0,PT_502-01_16,947523,0,0
"502",1548_PT,1548_51524,"Aleja Przyjaźni",,0,PT_502-01_17,945892,0,0
"502",1549_PT,1549_72358,"Aleja Przyjaźni",,0,PT_502-01_17,947522,0,0
"502",1548_PT,1548_51525,"Nowy Kleparz",,0,PT_502-01_18,945893,0,0
"502",1549_PT,1549_72360,"Nowy Kleparz",,0,PT_502-01_18,947523,0,0
"502",1548_PT,1548_51526,"Aleja Przyjaźni",,0,PT_502-01_19,945892,0,0
"502",1549_PT,1549_72361,"Aleja Przyjaźni",,0,PT_502-01_19,947522,0,0
"502",1548_PT,1548_51527,"Nowy Kleparz",,0,PT_502-01_20,945893,0,0
"502",1549_PT,1549_72364,"Nowy Kleparz",,0,PT_502-01_20,947523,0,0
"502",1548_PT,1548_51528,"Aleja Przyjaźni",,0,PT_502-01_21,945892,0,0
"502",1549_PT,1549_72366,"Aleja Przyjaźni",,0,PT_502-01_21,947522,0,0
"502",1548_PT,1548_51571,"Nowy Kleparz",,0,PT_502-02_2,945893,0,0
"502",1549_PT,1549_72450,"Nowy Kleparz",,0,PT_502-02_2,947523,0,0
"502",1548_PT,1548_51572,"Aleja Przyjaźni",,0,PT_502-02_3,945892,0,0
"502",1549_PT,1549_72452,"Aleja Przyjaźni",,0,PT_502-02_3,947522,0,0
"502",1548_PT,1548_51573,"Nowy Kleparz",,0,PT_502-02_4,945893,0,0
"502",1549_PT,1549_72453,"Nowy Kleparz",,0,PT_502-02_4,947523,0,0
"502",1548_PT,1548_51574,"Aleja Przyjaźni",,0,PT_502-02_5,945892,0,0
"502",1549_PT,1549_72456,"Aleja Przyjaźni",,0,PT_502-02_5,947522,0,0
"502",1548_PT,1548_51575,"Nowy Kleparz",,0,PT_502-02_6,945893,0,0
"502",1549_PT,1549_72458,"Nowy Kleparz",,0,PT_502-02_6,947523,0,0
"502",1548_PT,1548_51576,"Aleja Przyjaźni",,0,PT_502-02_7,945892,0,0
"502",1549_PT,1549_72459,"Aleja Przyjaźni",,0,PT_502-02_7,947522,0,0
"502",1548_PT,1548_51577,"Nowy Kleparz",,0,PT_502-02_8,945893,0,0
"502",1549_PT,1549_72461,"Nowy Kleparz",,0,PT_502-02_8,947523,0,0
"502",1548_PT,1548_51578,"Aleja Przyjaźni",,0,PT_502-02_9,945892,0,0
"502",1549_PT,1549_72464,"Aleja Przyjaźni",,0,PT_502-02_9,947522,0,0
"502",1548_PT,1548_51579,"Nowy Kleparz",,0,PT_502-02_10,945893,0,0
"502",1549_PT,1549_72465,"Nowy Kleparz",,0,PT_502-02_10,947523,0,0
"502",1548_PT,1548_51580,"Aleja Przyjaźni",,0,PT_502-02_11,945892,0,0
"502",1549_PT,1549_72467,"Aleja Przyjaźni",,0,PT_502-02_11,947522,0,0
"502",1548_PT,1548_51581,"Nowy Kleparz",,0,PT_502-02_12,945893,0,0
"502",1549_PT,1549_72469,"Nowy Kleparz",,0,PT_502-02_12,947523,0,0
"502",1548_PT,1548_51582,"Aleja Przyjaźni",,0,PT_502-02_13,945892,0,0
"502",1549_PT,1549_72472,"Aleja Przyjaźni",,0,PT_502-02_13,947522,0,0
"502",1548_PT,1548_51583,"Nowy Kleparz",,0,PT_502-02_14,945893,0,0
"502",1549_PT,1549_72474,"Nowy Kleparz",,0,PT_502-02_14,947523,0,0
"502",1548_PT,1548_51584,"Aleja Przyjaźni",,0,PT_502-02_15,945892,0,0
"502",1549_PT,1549_72476,"Aleja Przyjaźni",,0,PT_502-02_15,947522,0,0
"502",1548_PT,1548_51585,"Nowy Kleparz",,0,PT_502-02_16,945893,0,0
"502",1549_PT,1549_72477,"Nowy Kleparz",,0,PT_502-02_16,947523,0,0
"502",1548_PT,1548_51586,"Aleja Przyjaźni",,0,PT_502-02_17,945892,0,0
"502",1549_PT,1549_72480,"Aleja Przyjaźni",,0,PT_502-02_17,947522,0,0
"502",1548_PT,1548_51587,"Nowy Kleparz",,0,PT_502-02_18,945893,0,0
"502",1549_PT,1549_72481,"Nowy Kleparz",,0,PT_502-02_18,947523,0,0
"502",1548_PT,1548_51588,"Aleja Przyjaźni",,0,PT_502-02_19,945892,0,0
"502",1549_PT,1549_72483,"Aleja Przyjaźni",,0,PT_502-02_19,947522,0,0
"502",1548_PT,1548_51589,"Nowy Kleparz",,0,PT_502-02_20,945893,0,0
"502",1549_PT,1549_72485,"Nowy Kleparz",,0,PT_502-02_20,947523,0,0
"502",1548_PT,1548_51590,"Aleja Przyjaźni",,0,PT_502-02_21,945892,0,0
"502",1549_PT,1549_72486,"Aleja Przyjaźni",,0,PT_502-02_21,947522,0,0
"502",1548_PT,1548_51546,"Nowy Kleparz",,0,PT_502-03_2,945893,0,0
"502",1549_PT,1549_72402,"Nowy Kleparz",,0,PT_502-03_2,947523,0,0
"502",1548_PT,1548_51548,"Aleja Przyjaźni",,0,PT_502-03_3,945892,0,0
"502",1549_PT,1549_72404,"Aleja Przyjaźni",,0,PT_502-03_3,947522,0,0
"502",1548_PT,1548_51549,"Nowy Kleparz",,0,PT_502-03_4,945893,0,0
"502",1549_PT,1549_72406,"Nowy Kleparz",,0,PT_502-03_4,947523,0,0
"502",1548_PT,1548_51550,"Aleja Przyjaźni",,0,PT_502-03_5,945892,0,0
"502",1549_PT,1549_72408,"Aleja Przyjaźni",,0,PT_502-03_5,947522,0,0
"502",1548_PT,1548_51551,"Nowy Kleparz",,0,PT_502-03_6,945893,0,0
"502",1549_PT,1549_72409,"Nowy Kleparz",,0,PT_502-03_6,947523,0,0
"502",1548_PT,1548_51552,"Aleja Przyjaźni",,0,PT_502-03_7,945892,0,0
"502",1549_PT,1549_72412,"Aleja Przyjaźni",,0,PT_502-03_7,947522,0,0
"502",1548_PT,1548_51553,"Nowy Kleparz",,0,PT_502-03_8,945893,0,0
"502",1549_PT,1549_72413,"Nowy Kleparz",,0,PT_502-03_8,947523,0,0
"502",1548_PT,1548_51554,"Aleja Przyjaźni",,0,PT_502-03_9,945892,0,0
"502",1549_PT,1549_72416,"Aleja Przyjaźni",,0,PT_502-03_9,947522,0,0
"502",1548_PT,1548_51555,"Nowy Kleparz",,0,PT_502-03_10,945893,0,0
"502",1549_PT,1549_72418,"Nowy Kleparz",,0,PT_502-03_10,947523,0,0
"502",1548_PT,1548_51556,"Aleja Przyjaźni",,0,PT_502-03_11,945892,0,0
"502",1549_PT,1549_72419,"Aleja Przyjaźni",,0,PT_502-03_11,947522,0,0
"502",1548_PT,1548_51557,"Nowy Kleparz",,0,PT_502-03_12,945893,0,0
"502",1549_PT,1549_72422,"Nowy Kleparz",,0,PT_502-03_12,947523,0,0
"502",1548_PT,1548_51558,"Aleja Przyjaźni",,0,PT_502-03_13,945892,0,0
"502",1549_PT,1549_72423,"Aleja Przyjaźni",,0,PT_502-03_13,947522,0,0
"502",1548_PT,1548_51559,"Nowy Kleparz",,0,PT_502-03_14,945893,0,0
"502",1549_PT,1549_72425,"Nowy Kleparz",,0,PT_502-03_14,947523,0,0
"502",1548_PT,1548_51560,"Aleja Przyjaźni",,0,PT_502-03_15,945892,0,0
"502",1549_PT,1549_72427,"Aleja Przyjaźni",,0,PT_502-03_15,947522,0,0
"502",1548_PT,1548_51561,"Nowy Kleparz",,0,PT_502-03_16,945893,0,0
"502",1549_PT,1549_72429,"Nowy Kleparz",,0,PT_502-03_16,947523,0,0
"502",1548_PT,1548_51562,"Aleja Przyjaźni",,0,PT_502-03_17,945892,0,0
"502",1549_PT,1549_72431,"Aleja Przyjaźni",,0,PT_502-03_17,947522,0,0
"502",1548_PT,1548_51563,"Nowy Kleparz",,0,PT_502-03_18,945893,0,0
"502",1549_PT,1549_72434,"Nowy Kleparz",,0,PT_502-03_18,947523,0,0
"502",1548_PT,1548_51564,"Aleja Przyjaźni",,0,PT_502-03_19,945892,0,0
"502",1549_PT,1549_72435,"Aleja Przyjaźni",,0,PT_502-03_19,947522,0,0
"502",1548_PT,1548_51565,"Nowy Kleparz",,0,PT_502-03_20,945893,0,0
"502",1549_PT,1549_72437,"Nowy Kleparz",,0,PT_502-03_20,947523,0,0
"502",1548_PT,1548_51566,"Aleja Przyjaźni",,0,PT_502-03_21,945892,0,0
"502",1549_PT,1549_72440,"Aleja Przyjaźni",,0,PT_502-03_21,947522,0,0
"502",1548_PT,1548_51567,"Nowy Kleparz",,0,PT_502-03_22,945893,0,0
"502",1549_PT,1549_72442,"Nowy Kleparz",,0,PT_502-03_22,947523,0,0
"502",1548_PT,1548_51568,"Aleja Przyjaźni",,0,PT_502-03_23,945892,0,0
"502",1549_PT,1549_72443,"Aleja Przyjaźni",,0,PT_502-03_23,947522,0,0
"502",1548_PT,1548_51457,"Nowy Kleparz",,0,PT_502-04_2,945893,0,0
"502",1549_PT,1549_72227,"Nowy Kleparz",,0,PT_502-04_2,947523,0,0
"502",1548_PT,1548_51458,"Aleja Przyjaźni",,0,PT_502-04_3,945892,0,0
"502",1549_PT,1549_72229,"Aleja Przyjaźni",,0,PT_502-04_3,947522,0,0
"502",1548_PT,1548_51459,"Nowy Kleparz",,0,PT_502-04_4,945893,0,0
"502",1549_PT,1549_72231,"Nowy Kleparz",,0,PT_502-04_4,947523,0,0
"502",1548_PT,1548_51460,"Aleja Przyjaźni",,0,PT_502-04_5,945892,0,0
"502",1549_PT,1549_72233,"Aleja Przyjaźni",,0,PT_502-04_5,947522,0,0
"502",1548_PT,1548_51463,"Nowy Kleparz",,0,PT_502-04_8,945893,0,0
"502",1549_PT,1549_72239,"Nowy Kleparz",,0,PT_502-04_8,947523,0,0
"502",1548_PT,1548_51464,"Aleja Przyjaźni",,0,PT_502-04_9,945892,0,0
"502",1549_PT,1549_72241,"Aleja Przyjaźni",,0,PT_502-04_9,947522,0,0
"502",1548_PT,1548_51465,"Nowy Kleparz",,0,PT_502-04_10,945893,0,0
"502",1549_PT,1549_72243,"Nowy Kleparz",,0,PT_502-04_10,947523,0,0
"502",1548_PT,1548_51466,"Aleja Przyjaźni",,0,PT_502-04_11,945892,0,0
"502",1549_PT,1549_72245,"Aleja Przyjaźni",,0,PT_502-04_11,947522,0,0
"502",1548_PT,1548_51433,"Nowy Kleparz",,0,PT_502-05_2,945893,0,0
"502",1549_PT,1549_72179,"Nowy Kleparz",,0,PT_502-05_2,947523,0,0
"502",1548_PT,1548_51434,"Aleja Przyjaźni",,0,PT_502-05_3,945892,0,0
"502",1549_PT,1549_72181,"Aleja Przyjaźni",,0,PT_502-05_3,947522,0,0
"502",1548_PT,1548_51435,"Nowy Kleparz",,0,PT_502-05_4,945893,0,0
"502",1549_PT,1549_72182,"Nowy Kleparz",,0,PT_502-05_4,947523,0,0
"502",1548_PT,1548_51436,"Aleja Przyjaźni",,0,PT_502-05_5,945892,0,0
"502",1549_PT,1549_72184,"Aleja Przyjaźni",,0,PT_502-05_5,947522,0,0
"502",1548_PT,1548_51437,"Nowy Kleparz",,0,PT_502-05_6,945893,0,0
"502",1549_PT,1549_72186,"Nowy Kleparz",,0,PT_502-05_6,947523,0,0
"502",1548_PT,1548_51438,"Aleja Przyjaźni",,0,PT_502-05_7,945892,0,0
"502",1549_PT,1549_72188,"Aleja Przyjaźni",,0,PT_502-05_7,947522,0,0
"502",1548_PT,1548_51439,"Nowy Kleparz",,0,PT_502-05_8,945893,0,0
"502",1549_PT,1549_72190,"Nowy Kleparz",,0,PT_502-05_8,947523,0,0
"502",1548_PT,1548_51440,"Aleja Przyjaźni",,0,PT_502-05_9,945892,0,0
"502",1549_PT,1549_72192,"Aleja Przyjaźni",,0,PT_502-05_9,947522,0,0
"502",1548_PT,1548_51441,"Nowy Kleparz",,0,PT_502-05_10,945893,0,0
"502",1549_PT,1549_72194,"Nowy Kleparz",,0,PT_502-05_10,947523,0,0
"502",1548_PT,1548_51442,"Aleja Przyjaźni",,0,PT_502-05_11,945892,0,0
"502",1549_PT,1549_72196,"Aleja Przyjaźni",,0,PT_502-05_11,947522,0,0
"502",1548_PT,1548_51443,"Nowy Kleparz",,0,PT_502-05_12,945893,0,0
"502",1549_PT,1549_72198,"Nowy Kleparz",,0,PT_502-05_12,947523,0,0
"502",1548_PT,1548_51444,"Aleja Przyjaźni",,0,PT_502-05_13,945892,0,0
"502",1549_PT,1549_72200,"Aleja Przyjaźni",,0,PT_502-05_13,947522,0,0
"502",1548_PT,1548_51445,"Nowy Kleparz",,0,PT_502-05_14,945893,0,0
"502",1549_PT,1549_72203,"Nowy Kleparz",,0,PT_502-05_14,947523,0,0
"502",1548_PT,1548_51446,"Aleja Przyjaźni",,0,PT_502-05_15,945892,0,0
"502",1549_PT,1549_72205,"Aleja Przyjaźni",,0,PT_502-05_15,947522,0,0
"502",1548_PT,1548_51447,"Nowy Kleparz",,0,PT_502-05_16,945893,0,0
"502",1549_PT,1549_72206,"Nowy Kleparz",,0,PT_502-05_16,947523,0,0
"502",1548_PT,1548_51448,"Aleja Przyjaźni",,0,PT_502-05_17,945892,0,0
"502",1549_PT,1549_72208,"Aleja Przyjaźni",,0,PT_502-05_17,947522,0,0
"502",1548_PT,1548_51449,"Nowy Kleparz",,0,PT_502-05_18,945893,0,0
"502",1549_PT,1549_72210,"Nowy Kleparz",,0,PT_502-05_18,947523,0,0
"502",1548_PT,1548_51450,"Aleja Przyjaźni",,0,PT_502-05_19,945892,0,0
"502",1549_PT,1549_72212,"Aleja Przyjaźni",,0,PT_502-05_19,947522,0,0
"502",1548_PT,1548_51451,"Nowy Kleparz",,0,PT_502-05_20,945893,0,0
"502",1549_PT,1549_72214,"Nowy Kleparz",,0,PT_502-05_20,947523,0,0
"502",1548_PT,1548_51452,"Aleja Przyjaźni",,0,PT_502-05_21,945892,0,0
"502",1549_PT,1549_72216,"Aleja Przyjaźni",,0,PT_502-05_21,947522,0,0
"502",1548_PT,1548_51453,"Nowy Kleparz",,0,PT_502-05_22,945893,0,0
"502",1549_PT,1549_72219,"Nowy Kleparz",,0,PT_502-05_22,947523,0,0
"502",1548_PT,1548_51454,"Aleja Przyjaźni",,0,PT_502-05_23,945892,0,0
"502",1549_PT,1549_72221,"Aleja Przyjaźni",,0,PT_502-05_23,947522,0,0
"502",1548_PT,1548_51485,"Nowy Kleparz",,0,PT_502-06_2,945893,0,0
"502",1549_PT,1549_72282,"Nowy Kleparz",,0,PT_502-06_2,947523,0,0
"502",1548_PT,1548_51486,"Aleja Przyjaźni",,0,PT_502-06_3,945892,0,0
"502",1549_PT,1549_72283,"Aleja Przyjaźni",,0,PT_502-06_3,947522,0,0
"502",1548_PT,1548_51487,"Nowy Kleparz",,0,PT_502-06_4,945893,0,0
"502",1549_PT,1549_72285,"Nowy Kleparz",,0,PT_502-06_4,947523,0,0
"502",1548_PT,1548_51488,"Aleja Przyjaźni",,0,PT_502-06_5,945892,0,0
